customer_id,dob,primary_state,fico8,vantage4,tradelines_total,tradelines_open,revolving_limit_sum,revolving_balance_sum,revolving_utilization,total_balance_sum,delinq_24mo_count,worst_delinq_24mo,inquiries_12mo_hard,inquiries_12mo_soft,has_collection,collection_balance_total,has_bankruptcy,months_since_oldest_account,avg_account_age_months,avg_tx_amount,total_tx_amount,n_daily_tx,avg_daily_spend,total_spend,last_tx_date,n_fraud_tx,total_tx,fraud_rate,monthly_salary,gender,age,experience_years,utilization_ratio,fraud_flag,thin_file_flag,ym,good,open_ratio,rev_limit_per_line,rev_share_total_bal,util_clip,balance_to_income,revolving_to_income,limit_to_income,any_delinq_24m,worst_delinq_1plus,hard_inq_3plus,inq_per_open_line,experienced_worker,recency_days,tx_frequency,avg_ticket,spend_to_income,daily_spend_to_income,util_x_thin,inq_x_thin,seasoned_x_util,income_x_util,log1p_revolving_limit_sum,log1p_revolving_balance_sum,log1p_total_balance_sum,log1p_total_tx_amount,log1p_total_spend,log1p_monthly_salary,last_tx_ts,last_amount,zscore_last_amount_90d,ratio_last_amount_to_p50_90d,burst_flag,consecutive_declines,rt_utilization,rt_util_clip,thin_x_inactivity,cf_expense_entropy_30d,beh_cash_intensity_30d,beh_seasonality_index_12m,beh_holiday_spike_flag,income,utilization,dti,delinq_12m,inquiries_6m,tradelines,thin_file,high_util
821,1972-01-28,NC,665,668,2,0.0,48500,11406.84,0.1901,11406.84,6.0,3.0,1.0,0.0,0,0,0,122.0,62.0,1120.67,1120.67,207.0,193.96,40150.13,2022-05-09 03:58:00,10.0,542,0.018450185,2900,Male,53,0,0.190114,1,1,2022-05-01,0,0.0,0.0,0.4889038178,0.190114,3.933393103,3.933393103,15.64516129,1,1,0,0.0,0,601,207.0,1120.67,13.84487241,2.006482759,0.190114,1,0.190114,551.3306,11.00211651,9.342056117,9.342056117,7.793368223,10.60040586,7.972810784,2025-11-03 05:36:35.641484,1120.67,0,1,0,0,0.190114,0.190114,21.3918774,1.280348068,0,0.173180913,0,2900,0.1901,3.933393103,6.0,1.0,2,1,0.190114
822,1971-11-26,WA,490,507,4,0.0,35000,20848.4875,0.6181,57600.43,9.0,3.0,1.0,1.0,0,0,0,131.0,104.8,350.44,350.44,255.0,133.1,33941.34,2022-04-04 07:01:00,0.0,587,0.0,3200,Female,53,0,0.618134286,0,0,2022-04-01,0,0.0,0.0,0.3755996266,0.618134286,18.00013438,6.45558796,10.9375,1,1,0,0.0,0,636,255.0,350.44,10.60666875,1.2478125,0.0,0,0.618134286,1978.029715,10.46313191,9.982100007,10.96130267,5.862039,10.43241848,8.07121854,2025-11-03 05:38:35.641484,350.44,0,1,0,0,0.6181342857,0.6181342857,0.0,1.329395565,0,0.2770102724,0,3200,0.6181,18.00013438,9.0,1.0,4,0,0.618134286
823,1980-09-06,IN,609,638,2,0.0,0,0.0,0.0,8628.21,8.0,3.0,1.0,0.0,0,0,0,183.0,103.0,870.51,870.51,253.0,154.27,39031.35,2022-10-09 13:21:00,0.0,405,0.0,3100,Female,45,0,0.49068525,0,1,2022-10-01,0,0.0,0.0,0.0,0.49068525,2.783293548,0.0,0.0,1,1,0,0.0,0,447,253.0,870.51,12.59075806,1.492935484,0.0,1,0.477859,1590.507672,2.416580621,1.973596521,9.062908239,6.770227339,10.57214607,8.039479919,2025-11-03 05:36:35.641484,870.51,0,1,0,0,0.0,0.0,21.3918774,1.377457286,0,0.2625891789,1,3100,0.0,2.783293548,8.0,1.0,2,1,0.49068525
824,1975-06-18,MI,542,706,2,0.0,10000,2233.09,0.2233,16403.48,6.0,2.0,0.0,0.0,0,0,0,51.0,50.5,236.57,236.57,236.0,134.26,31685.39,2023-12-09 23:54:00,0.0,762,0.0,3400,Female,50,0,0.223309,0,1,2023-12-01,0,0.0,0.0,0.1361351372,0.223309,4.824552941,0.6567911765,2.941176471,1,1,0,0.0,0,21,236.0,236.57,9.319232353,1.184647059,0.223309,0,0.223309,759.2506,9.210440367,7.711589265,9.705309747,5.470462317,10.36364253,8.131824785,2025-11-03 05:36:35.641484,236.57,0,1,0,0,0.223309,0.223309,21.3918774,1.330700829,0,0.2128940801,0,3400,0.2233,4.824552941,6.0,0.0,2,1,0.223309
825,1994-04-26,PA,484,610,2,0.0,0,0.0,0.0,102483.42,3.0,2.0,0.0,0.0,1,781,0,164.0,121.5,159.71,159.71,228.0,144.47,32939.45,2023-05-16 16:47:00,0.0,332,0.0,3000,Female,31,0,0.49068525,0,1,2023-05-01,0,0.0,0.0,0.0,0.49068525,34.16114,0.0,0.0,1,1,0,0.0,0,228,228.0,159.71,10.97981667,1.4447,0.0,0,0.477859,1590.507672,2.416580621,1.973596521,11.53746607,5.079601499,10.40245666,8.006700845,2025-11-03 05:37:35.641484,159.71,0,1,0,0,0.0,0.0,20.3918774,1.29533327,0,0.1701819457,1,3000,0.0,34.16114,3.0,0.0,2,1,0.49068525
826,1976-03-21,MI,526,632,3,1.0,1000,989.24,0.0,310666.49,7.0,3.0,1.0,0.0,0,0,0,170.0,107.3,89.25,89.25,208.0,227.38,47296.02,2022-10-30 11:34:00,12.0,358,0.01942862,2800,Female,49,0,0.98924,1,0,2022-10-01,0,0.3333333333,1000.0,0.003184250738,0.98924,110.9523179,0.3533,0.3571428571,1,1,0,1.0,0,426,208.0,89.25,16.89143571,2.436214286,0.0,0,0.98924,2769.872,6.908754779,6.897947338,12.64647846,4.502583597,10.76420257,7.937731775,2025-11-03 05:37:35.641484,89.25,0,1,0,0,0.98924,0.98924,0.0,1.08565477,0,0.142505178,1,2800,0.0,110.9523179,7.0,1.0,3,0,0.98924
827,1990-01-24,WI,562,642,4,2.5,30000,14377.94,0.4793,252346.94,5.0,3.0,0.0,0.0,0,0,0,167.0,109.8,88.17,88.17,247.0,122.42,30238.02,2023-05-11 13:49:00,0.0,568,0.0,2900,Female,35,0,0.479264667,0,0,2023-05-01,0,0.75,2500.0,0.05697687477,0.479264667,87.01618621,4.957910345,10.34482759,1,1,0,0.0,0,233,247.0,88.17,10.42690345,1.266413793,0.0,0,0.479264667,1389.867534,10.30898599,9.573519915,12.43856413,4.49054466,10.31688842,7.972810784,2025-11-03 05:38:35.641484,88.17,0,1,0,0,0.4792646667,0.4792646667,0.0,1.200751178,0,0.2159520497,1,2900,0.4793,87.01618621,5.0,0.0,4,0,0.479264667
828,1977-08-19,MI,497,521,4,1.0,15000,899.45,0.06,161432.7,8.0,3.0,1.0,1.0,0,0,0,187.0,140.2,210.07,210.07,252.0,112.48,28345.98,2023-08-21 20:04:00,16.0,1126,0.014209591,2400,Male,48,0,0.059963333,1,0,2023-08-01,0,0.25,2500.0,0.005571671663,0.059963333,67.263625,0.3747708333,6.25,1,1,0,1.0,0,131,252.0,210.07,11.810825,1.406,0.0,0,0.059963333,143.9119992,9.615872145,6.802894638,11.99184981,5.352189832,10.25227578,7.783640596,2025-11-03 05:39:35.641484,210.07,0,1,0,0,0.05996333333,0.05996333333,0.0,1.262931525,0,0.106632273,0,2400,0.06,67.263625,8.0,1.0,4,0,0.059963333
829,1989-01-23,AZ,721,650,4,0.0,1000,246.22,0.0,124883.22,10.0,3.0,1.0,1.0,0,0,0,120.0,49.2,1120.67,1120.67,232.0,131.36,30476.24,2023-12-16 19:36:00,0.0,905,0.0,2500,Female,36,0,0.24622,0,0,2023-12-01,1,0.0,0.0,0.001971601949,0.24622,49.953288,0.098488,0.4,1,1,0,0.0,0,14,232.0,1120.67,12.190496,1.57632,0.0,0,0.24622,615.55,6.908754779,5.510278628,11.73514235,7.923029436,10.32473545,7.824445931,2025-11-03 05:37:35.641484,1120.67,0,1,0,0,0.24622,0.24622,0.0,1.31738204,0,0.1645672656,1,2500,0.0,49.953288,10.0,1.0,4,0,0.24622
83,2002-10-02,WI,675,495,3,0.0,7000,2318.32,0.3312,175654.89,6.0,3.0,0.0,0.0,0,0,0,101.0,43.0,287.34,287.34,235.0,103.29,24272.31,2022-08-04 18:25:00,8.0,918,0.008714597,2700,Female,23,0,0.331188571,1,0,2022-08-01,1,0.0,0.0,0.01319815235,0.331188571,65.05736667,0.858637037,2.592592593,1,1,0,0.0,0,513,235.0,287.34,8.989744444,1.147666667,0.0,0,0.331188571,894.2091417,8.853808275,7.749029318,12.07628219,5.664140339,10.09713267,7.901377354,2025-11-03 05:39:35.641484,287.34,0,1,0,0,0.3311885714,0.3311885714,0.0,1.330348714,0,0.2308715502,1,2700,0.3312,65.05736667,6.0,0.0,3,0,0.331188571
830,1978-05-25,TX,531,613,3,1.0,1000,1000.0,0.0,170726.48,9.0,3.0,1.0,0.0,0,0,0,96.0,68.3,11.93,11.93,223.0,204.88,45688.5,2022-05-03 11:32:00,12.0,418,0.01942862,3000,Female,47,0,1.0,1,0,2022-05-01,0,0.3333333333,1000.0,0.005857322192,1.0,56.90882667,0.3333333333,0.3333333333,1,1,0,1.0,0,606,223.0,11.93,15.2295,2.0488,0.0,0,1.0,3000.0,6.908754779,6.908754779,12.04782388,2.559550193,10.72962379,8.006700845,2025-11-03 05:38:35.641484,11.93,0,1,0,0,1.0,1.0,0.0,1.067367117,0,0.1363884116,1,3000,0.0,56.90882667,9.0,1.0,3,0,1.0
831,2001-02-26,IN,660,788,2,0.0,10000,1785.87,0.1786,5799.0,4.0,2.0,0.0,0.0,0,0,0,187.0,157.5,489.19,489.19,210.0,169.77,35652.57,2022-02-21 08:08:00,0.0,626,0.0,3800,Male,24,0,0.178587,0,1,2022-02-01,0,0.0,0.0,0.3079617175,0.178587,1.526052632,0.4699657895,2.631578947,1,1,0,0.0,0,678,210.0,489.19,9.382255263,1.340289474,0.178587,0,0.178587,678.6306,9.210440367,7.488220765,8.665613197,6.194793071,10.48160456,8.243019469,2025-11-03 05:37:35.641484,489.19,0,1,0,0,0.178587,0.178587,20.3918774,1.335090742,0,0.1997194608,0,3800,0.1786,1.526052632,4.0,0.0,2,1,0.178587
832,1976-06-11,AZ,712,506,3,1.0,1000,282.89,0.0,263201.77,5.0,2.0,1.0,2.0,0,0,0,68.0,58.0,259.37,259.37,250.0,118.5,29625.21,2022-06-04 02:16:00,0.0,602,0.0,3200,Male,49,0,0.28289,0,0,2022-06-01,1,0.3333333333,1000.0,0.001074802802,0.28289,82.25055313,0.088403125,0.3125,1,1,0,1.0,0,575,250.0,259.37,9.257878125,1.1109375,0.0,0,0.28289,905.248,6.908754779,5.648586839,12.48068,5.562103696,10.29641472,8.07121854,2025-11-03 05:36:35.641484,259.37,0,1,0,0,0.28289,0.28289,0.0,1.299710578,0,0.2269656348,0,3200,0.0,82.25055313,5.0,1.0,3,0,0.28289
833,1994-02-09,CO,707,481,2,0.0,1000,435.47,0.0,207406.88,8.0,3.0,0.0,1.0,0,0,0,122.0,80.0,1120.67,1120.67,221.0,112.99,24969.69,2023-09-02 23:31:00,0.0,1228,0.0,4000,Male,31,0,0.43547,0,1,2023-09-01,1,0.0,0.0,0.002099592839,0.43547,51.85172,0.1088675,0.25,1,1,0,0.0,0,119,221.0,1120.67,6.2424225,0.847425,0.43547,0,0.43547,1741.88,6.908754779,6.078719644,12.24244257,7.096406759,10.12545802,8.294299609,2025-11-03 05:36:35.641484,1120.67,0,1,0,0,0.43547,0.43547,21.3918774,1.248834078,0,0.2351074726,1,4000,0.0,51.85172,8.0,0.0,2,1,0.43547
834,1998-11-11,WI,582,640,2,1.0,5000,788.81,0.1578,171838.95,7.0,2.0,1.0,1.0,0,0,0,92.0,80.0,1120.67,1120.67,226.0,97.9,22125.91,2022-02-01 07:44:00,0.0,827,0.0,2800,Female,26,0,0.157762,0,1,2022-02-01,0,0.5,2500.0,0.004590402816,0.157762,61.37105357,0.2817178571,1.785714286,1,1,0,1.0,0,698,226.0,1120.67,7.902110714,1.048928571,0.157762,1,0.157762,441.7336,8.517393171,6.67179241,12.0543188,7.569293106,10.00454979,7.937731775,2025-11-03 05:36:35.641484,1120.67,0,1,0,0,0.157762,0.157762,21.3918774,1.205090201,0,0.1660179561,1,2800,0.1578,61.37105357,7.0,1.0,2,1,0.157762
835,1989-10-13,MO,536,607,3,0.0,1000,1000.0,0.0,100298.35,6.0,3.0,0.0,1.0,0,0,0,130.0,89.7,230.12,230.12,240.0,128.82,30915.75,2023-01-23 14:39:00,11.0,969,0.011351909,3500,Female,36,0,1.0,1,0,2023-01-01,0,0.0,0.0,0.009970253748,1.0,28.65667143,0.2857142857,0.2857142857,1,1,0,0.0,0,341,240.0,230.12,8.833071429,1.104171429,0.0,0,1.0,3500.0,6.908754779,6.908754779,11.51591449,5.442937056,10.33905339,8.160803921,2025-11-03 05:39:35.641484,230.12,0,1,0,0,1.0,1.0,0.0,1.320075525,0,0.1602892872,1,3500,0.0,28.65667143,6.0,0.0,3,0,1.0
836,1972-06-12,MA,784,643,2,1.0,48500,20848.4875,0.4371,21857.03,7.0,3.0,1.0,1.0,0,0,0,102.0,62.5,157.78,157.78,254.0,101.38,25751.42,2022-11-12 21:11:00,8.0,606,0.01320132,4600,Male,53,0,0.4371406,1,1,2022-11-01,1,0.5,2500.0,0.4889038178,0.4371406,4.751528261,4.751528261,10.86956522,1,1,0,1.0,0,413,254.0,157.78,5.598134783,0.661173913,0.4371406,1,0.4371406,2010.84676,10.81979828,9.992323639,9.992323639,5.067519596,10.15628388,8.43402895,2025-11-03 05:37:35.641484,157.78,0,1,0,0,0.4371406,0.4371406,20.3918774,1.197311687,0,0.150056921,1,4600,0.4371,4.751528261,7.0,1.0,2,1,0.4371406
837,1976-11-23,GA,724,613,4,0.0,26000,8525.62,0.3279,15055.97,17.0,2.0,2.0,0.0,0,0,0,166.0,95.0,204.2,204.2,257.0,129.75,33345.94,2022-11-14 14:14:00,12.0,768,0.015625,3600,Female,48,0,0.327908462,1,0,2022-11-01,1,0.0,0.0,0.4889038178,0.327908462,4.182213889,2.368227778,7.222222222,1,1,0,0.0,0,411,257.0,204.2,9.262761111,1.08125,0.0,0,0.327908462,1180.470463,10.16589028,9.050948313,9.619596286,5.323985113,10.41472129,8.188966864,2025-11-03 05:36:35.641484,204.2,0,1,0,0,0.3279084615,0.3279084615,0.0,1.268266282,0,0.1686205148,1,3600,0.3279,4.182213889,17.0,2.0,4,0,0.327908462
838,2002-02-22,IL,783,624,3,1.0,10000,2603.83,0.2604,219593.06,8.0,2.0,2.5,0.0,0,0,0,148.0,100.0,511.23,511.23,254.0,133.24,33841.97,2023-04-09 18:25:00,12.0,790,0.015189873,3900,Male,23,0,0.260383,1,0,2023-04-01,1,0.3333333333,2500.0,0.01185752409,0.260383,56.30591282,0.6676487179,2.564102564,1,1,1,3.0,0,265,254.0,511.23,8.677428205,1.024923077,0.0,0,0.260383,1015.4937,9.210440367,7.865122693,12.29953594,6.238773743,10.42948658,8.26898821,2025-11-03 05:39:35.641484,511.23,0,1,0,0,0.260383,0.260383,0.0,1.357535035,0,0.1392208029,1,3900,0.2604,56.30591282,8.0,2.5,3,0,0.260383
839,1985-02-08,GA,523,668,3,1.0,30000,20848.4875,0.7857,204167.79,7.0,3.0,1.0,0.0,0,0,0,124.0,72.0,106.26,106.26,237.0,163.42,38729.88,2022-11-20 21:39:00,0.0,586,0.0,2400,Female,40,0,0.785702667,0,0,2022-11-01,0,0.3333333333,2500.0,0.1154495525,0.785702667,85.0699125,6.45558796,12.5,1,1,0,1.0,0,405,237.0,106.26,16.13745,2.04275,0.0,0,0.785702667,1885.686401,10.30898599,10.06781824,12.22670233,4.675255794,10.56439249,7.783640596,2025-11-03 05:39:35.641484,106.26,0,1,0,0,0.7857026667,0.7857026667,0.0,1.234552998,0,0.1968668403,1,2400,0.7857,85.0699125,7.0,1.0,3,0,0.785702667
84,1970-07-22,MO,560,549,3,0.0,0,0.0,0.0,213408.08,11.0,2.0,1.0,2.0,0,0,0,183.0,106.7,246.62,246.62,243.0,138.08,33553.09,2023-09-29 20:10:00,10.0,1862,0.005370569,2300,Male,55,0,0.49068525,1,0,2023-09-01,0,0.0,0.0,0.0,0.49068525,92.78612174,0.0,0.0,1,1,0,0.0,0,92,243.0,246.62,14.5883,1.801043478,0.0,0,0.477859,1590.507672,2.416580621,1.973596521,12.27096617,5.511895313,10.42091404,7.74109909,2025-11-03 05:37:35.641484,246.62,0,1,0,0,0.0,0.0,0.0,1.321802917,0,0.2760342519,1,2300,0.0,92.78612174,11.0,1.0,3,0,0.49068525
840,1972-03-12,IL,681,772,4,0.0,48500,15191.11,0.245,21257.55,10.0,3.0,0.0,0.0,1,2356,0,99.0,64.2,44.16,44.16,212.0,135.34,28691.79,2023-07-21 18:37:00,0.0,378,0.0,3400,Male,53,0,0.245017903,0,0,2023-07-01,1,0.0,0.0,0.4889038178,0.245017903,6.252220588,4.467973529,15.64516129,1,1,0,0.0,0,162,212.0,44.16,8.438761765,1.194176471,0.0,0,0.245017903,833.0608702,11.03490579,9.628531493,9.964514446,3.810211739,10.26440115,8.131824785,2025-11-03 05:38:35.641484,44.16,0,1,0,0,0.2450179032,0.2450179032,0.0,1.177318079,0,0.1868207646,1,3400,0.245,6.252220588,10.0,0.0,4,0,0.245017903
841,1997-07-14,WI,490,765,4,2.0,30000,14864.27,0.4955,293658.43,8.0,3.0,0.0,0.0,0,0,1,158.0,58.0,199.77,199.77,231.0,186.53,43087.93,2023-03-20 18:03:00,0.0,552,0.0,3200,Male,28,0,0.495475667,0,0,2023-03-01,0,0.5,2500.0,0.0506175491,0.495475667,91.76825938,4.645084375,9.375,1,1,0,0.0,0,285,231.0,199.77,13.46497813,1.74871875,0.0,0,0.495475667,1585.522134,10.30898599,9.606782899,12.59017597,5.302159974,10.6710214,8.07121854,2025-11-03 05:39:35.641484,199.77,0,1,0,0,0.4954756667,0.4954756667,0.0,1.276487634,0,0.1842771315,0,3200,0.4955,91.76825938,8.0,0.0,4,0,0.495475667
842,1973-10-13,MI,525,581,4,0.0,1000,930.84,0.9308,129196.29,13.0,3.0,1.0,0.0,0,0,0,160.0,111.0,69.51,69.51,246.0,190.79,46934.74,2023-11-23 06:27:00,19.0,792,0.01942862,2200,Male,52,0,0.93084,1,0,2023-11-01,0,0.0,0.0,0.007204850851,0.93084,58.72558636,0.4231090909,0.4545454545,1,1,0,0.0,0,38,246.0,69.51,18.8428536,2.50213838,0.0,0,0.93084,2047.848,6.908754779,6.837161126,11.76909589,4.255754544,10.75653471,7.696667082,2025-11-03 05:36:35.641484,69.51,0,1,0,0,0.93084,0.93084,0.0,1.181934308,0,0.1601929283,0,2200,0.9308,58.72558636,13.0,1.0,4,0,0.93084
843,1976-08-21,IN,566,685,4,1.0,1000,1000.0,0.0,189296.89,12.0,3.0,0.0,2.0,0,0,0,188.0,94.0,870.03,870.03,251.0,123.77,31067.01,2023-11-28 03:21:00,9.0,356,0.01942862,3100,Male,49,0,1.0,1,0,2023-11-01,0,0.25,1000.0,0.005282706969,1.0,61.0635129,0.3225806452,0.3225806452,1,1,0,0.0,0,33,251.0,870.03,10.02161613,1.197774194,0.0,0,1.0,3100.0,6.908754779,6.908754779,12.15107719,6.769676419,10.34393395,8.039479919,2025-11-03 05:39:35.641484,870.03,0,1,0,0,1.0,1.0,0.0,1.344663038,0,0.1538225799,0,3100,0.0,61.0635129,12.0,0.0,4,0,1.0
844,1976-09-06,CO,787,556,3,0.0,1000,787.29,0.7873,19576.03,6.0,2.0,2.0,1.0,0,0,0,139.0,74.7,14.64,14.64,226.0,153.92,34786.39,2023-04-12 12:02:00,0.0,848,0.0,3400,Male,49,0,0.78729,0,0,2023-04-01,1,0.0,0.0,0.04021704094,0.78729,5.757655882,0.2315558824,0.2941176471,1,1,0,0.0,0,262,226.0,14.64,10.23129118,1.358117647,0.0,0,0.78729,2676.786,6.908754779,6.669866042,9.882112219,2.749831735,10.45701024,8.131824785,2025-11-03 05:39:35.641484,14.64,0,1,0,0,0.78729,0.78729,0.0,1.116378477,0,0.2117962768,0,3400,0.7873,5.757655882,6.0,2.0,3,0,0.78729
845,1983-03-06,NC,668,770,2,1.0,30000,2532.69,0.0844,10620.7,7.0,3.0,0.0,0.0,0,0,0,100.0,80.5,1105.7,1105.7,225.0,135.04,30384.19,2022-11-22 11:01:00,0.0,398,0.0,2600,Female,42,0,0.084423,0,1,2022-11-01,0,0.5,2500.0,0.2384673327,0.084423,4.084884615,0.9741115385,11.53846154,1,1,0,0.0,0,404,225.0,1105.7,11.68622692,1.558153846,0.084423,0,0.084423,219.4998,10.30898599,7.837432017,9.270654357,7.009137893,10.3217106,7.863651265,2025-11-03 05:36:35.641484,1105.7,0,1,0,0,0.084423,0.084423,21.3918774,1.312537939,0,0.1421916875,1,2600,0.0844,4.084884615,7.0,0.0,2,1,0.084423
846,1993-10-02,VA,487,712,2,0.0,40000,20848.4875,0.5301,21205.55,2.0,3.0,1.0,0.0,0,0,0,158.0,116.0,1120.67,1120.67,211.0,122.19,25782.79,2023-10-24 01:26:00,0.0,894,0.0,2800,Female,32,0,0.53013875,0,1,2023-10-01,0,0.0,0.0,0.4889038178,0.53013875,7.573410714,6.45558796,14.28571429,1,1,0,0.0,0,68,211.0,1120.67,9.208139286,1.309178571,0.53013875,1,0.53013875,1484.3885,10.59665973,9.962065375,9.962065375,7.381894097,10.15750128,7.937731775,2025-11-03 05:37:35.641484,1120.67,0,1,0,0,0.53013875,0.53013875,20.3918774,1.232171383,0,0.2184965133,1,2800,0.5301,7.573410714,2.0,1.0,2,1,0.53013875
847,1965-08-05,AZ,540,584,4,0.0,5000,2033.48,0.4067,57743.25,16.0,3.0,0.0,1.0,0,0,0,143.0,63.0,125.43,125.43,241.0,202.44,48787.14,2023-04-23 08:00:00,0.0,405,0.0,3100,Male,60,0,0.406696,0,0,2023-04-01,0,0.0,0.0,0.03521589103,0.406696,18.62685484,0.6559612903,1.612903226,1,1,0,0.0,0,252,241.0,125.43,15.7377871,1.959096774,0.0,0,0.406696,1260.7576,8.517393171,7.617995537,10.96377906,4.839688795,10.79524253,8.039479919,2025-11-03 05:36:35.641484,125.43,0,1,0,0,0.406696,0.406696,0.0,1.220219619,0,0.1360185061,0,3100,0.4067,18.62685484,16.0,0.0,4,0,0.406696
848,1989-09-17,CO,616,733,4,1.0,1000,596.96,0.0,409847.8,8.0,2.0,1.0,2.0,0,0,0,160.0,86.8,206.24,206.24,255.0,106.26,27096.75,2022-08-08 22:37:00,0.0,392,0.0,3200,Female,36,0,0.59696,0,0,2022-08-01,0,0.25,1000.0,0.001456540696,0.59696,128.0774375,0.18655,0.3125,1,1,0,1.0,0,509,255.0,206.24,8.467734375,0.9961875,0.0,0,0.59696,1910.272,6.908754779,6.393523862,12.92354359,5.333877542,10.20720598,8.07121854,2025-11-03 05:39:35.641484,206.24,0,1,0,0,0.59696,0.59696,0.0,1.237864911,0,0.2333550467,1,3200,0.0,128.0774375,8.0,1.0,4,0,0.59696
849,1991-11-16,MI,546,585,4,0.0,22000,17098.74,0.7772,238285.88,12.0,3.0,1.0,1.0,0,0,0,170.0,116.8,132.11,132.11,228.0,206.84,47158.95,2022-04-06 21:24:00,0.0,390,0.0,2000,Male,33,0,0.777215455,0,0,2022-04-01,0,0.0,0.0,0.07175725226,0.777215455,119.14294,6.45558796,11.0,1,1,0,0.0,0,633,228.0,132.11,18.8428536,2.50213838,0.0,0,0.777215455,1554.43091,9.998843186,9.746818538,12.3812306,4.891175854,10.76130029,7.601402335,2025-11-03 05:38:35.641484,132.11,0,1,0,0,0.7772154545,0.7772154545,0.0,1.2107278,0,0.169033107,1,2000,0.7772,119.14294,12.0,1.0,4,0,0.777215455
85,2001-09-11,NJ,759,553,3,0.0,6000,1637.97,0.273,6631.76,8.0,2.0,1.0,1.0,0,0,0,145.0,93.7,168.28,168.28,244.0,126.34,30826.49,2023-04-08 10:35:00,22.0,693,0.01942862,3600,Male,24,0,0.272995,1,0,2023-04-01,1,0.0,0.0,0.246988733,0.272995,1.842155556,0.4549916667,1.666666667,1,1,0,0.0,0,267,244.0,168.28,8.562913889,1.052833333,0.0,0,0.272995,982.782,8.699681401,7.401823275,8.799776286,5.131554149,10.3361621,8.188966864,2025-11-03 05:36:35.641484,168.28,0,1,0,0,0.272995,0.272995,0.0,1.277318329,0,0.1925610311,0,3600,0.273,1.842155556,8.0,1.0,3,0,0.272995
850,1993-08-06,TX,624,694,4,1.0,20000,8234.34,0.4117,129572.62,10.0,3.0,1.0,2.0,0,0,0,108.0,59.8,275.73,275.73,232.0,116.35,26993.95,2022-08-18 16:11:00,11.0,562,0.01942862,3100,Female,32,0,0.411717,1,0,2022-08-01,0,0.25,2500.0,0.06354999999,0.411717,41.79761935,2.65623871,6.451612903,1,1,0,1.0,0,499,232.0,275.73,8.707725806,1.125967742,0.0,0,0.411717,1276.3227,9.903537551,9.016189929,11.77200449,5.623042302,10.20340509,8.039479919,2025-11-03 05:37:35.641484,275.73,0,1,0,0,0.411717,0.411717,0.0,1.350621979,0,0.1800793596,1,3100,0.4117,41.79761935,10.0,1.0,4,0,0.411717
851,2001-01-26,OH,689,494,4,1.0,5000,1406.19,0.2812,25889.16,12.0,2.0,1.0,1.0,0,0,0,188.0,121.0,176.23,176.23,242.0,128.05,30988.25,2022-04-06 07:18:00,0.0,395,0.0,3200,Male,24,0,0.281238,0,0,2022-04-01,1,0.25,2500.0,0.05431578313,0.281238,8.0903625,0.439434375,1.5625,1,1,0,1.0,0,634,242.0,176.23,9.683828125,1.20046875,0.0,0,0.281238,899.9616,8.517393171,7.249350087,10.16161825,5.177448324,10.34139565,8.07121854,2025-11-03 05:36:35.641484,176.23,0,1,0,0,0.281238,0.281238,0.0,1.287775842,0,0.1990647119,1,3200,0.2812,8.0903625,12.0,1.0,4,0,0.281238
852,1983-01-09,OH,614,796,4,0.0,1000,568.59,0.0,398215.73,10.0,2.0,0.0,0.0,0,0,0,174.0,109.8,994.91,994.91,246.0,107.5,26444.38,2023-12-28 09:00:00,8.0,787,0.010165184,3400,Female,42,0,0.56859,1,0,2023-12-01,0,0.0,0.0,0.001427844149,0.56859,117.1222735,0.1672323529,0.2941176471,1,1,0,0.0,0,3,246.0,994.91,7.777758824,0.9485294118,0.0,0,0.56859,1933.206,6.908754779,6.344916804,12.89475168,6.903656892,10.18283675,8.131824785,2025-11-03 05:36:35.641484,994.91,0,1,0,0,0.56859,0.56859,0.0,1.291408654,0,0.2104177685,0,3400,0.0,117.1222735,10.0,0.0,4,0,0.56859
853,1999-05-06,MA,607,778,4,1.0,48500,20848.4875,0.5338,280774.52,12.0,3.0,0.0,0.0,0,0,1,117.0,67.0,87.98,87.98,223.0,166.32,37089.22,2022-03-25 12:48:00,11.0,520,0.01942862,2900,Male,26,0,0.533832167,1,0,2022-03-01,0,0.25,2500.0,0.1140770537,0.533832167,96.8188,6.45558796,15.64516129,1,1,0,0.0,0,645,223.0,87.98,12.78938621,1.720551724,0.0,0,0.533832167,1548.113284,11.00211651,10.37445728,12.54531077,4.488411625,10.5211086,7.972810784,2025-11-03 05:36:35.641484,87.98,0,1,0,0,0.5338321667,0.5338321667,0.0,1.212225132,0,0.2216342565,0,2900,0.5338,96.8188,12.0,0.0,4,0,0.533832167
854,2001-12-25,CO,523,720,3,0.0,10000,5089.81,0.509,408857.05,8.0,3.0,0.0,2.0,0,0,0,187.0,87.7,91.44,91.44,222.0,191.88,42597.98,2022-03-03 07:13:00,5.0,833,0.006002401,3300,Male,23,0,0.508981,1,0,2022-03-01,0,0.0,0.0,0.01244887425,0.508981,123.8960758,1.542366667,3.03030303,1,1,0,0.0,0,668,222.0,91.44,12.90847879,1.744363636,0.0,0,0.508981,1679.6373,9.210440367,8.535192232,12.92112331,4.526559785,10.65958559,8.101980732,2025-11-03 05:38:35.641484,91.44,0,1,0,0,0.508981,0.508981,0.0,1.183857048,0,0.1280805351,1,3300,0.509,123.8960758,8.0,0.0,3,0,0.508981
