application_id,application_date,default_probability,credit_score,scoring_timestamp,risk_band
APP00008468,2023-12-24 03:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008469,2023-12-24 03:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008470,2023-12-24 04:00:00,0.17647058823529413,532,2026-02-19T02:41:28.213149,High
APP00008471,2023-12-24 05:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008472,2023-12-24 05:00:00,0.25,519,2026-02-19T02:41:28.213149,High
APP00008473,2023-12-24 06:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008474,2023-12-24 08:00:00,0.17647058823529413,532,2026-02-19T02:41:28.213149,High
APP00008475,2023-12-24 08:00:00,0.08333333333333333,556,2026-02-19T02:41:28.213149,Medium
APP00008476,2023-12-24 10:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008477,2023-12-24 11:00:00,0.7692307692307693,452,2026-02-19T02:41:28.213149,Very High
APP00008478,2023-12-24 11:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008479,2023-12-24 14:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008480,2023-12-24 14:00:00,0.07317073170731707,560,2026-02-19T02:41:28.213149,Medium
APP00008481,2023-12-24 15:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008482,2023-12-24 15:00:00,0.3275862068965517,508,2026-02-19T02:41:28.213149,High
APP00008483,2023-12-24 17:00:00,0.5454545454545454,482,2026-02-19T02:41:28.213149,Very High
APP00008484,2023-12-24 19:00:00,0.08333333333333333,556,2026-02-19T02:41:28.213149,Medium
APP00008485,2023-12-24 19:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008486,2023-12-24 21:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008487,2023-12-24 22:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008488,2023-12-24 22:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008489,2023-12-25 00:00:00,0.16666666666666666,534,2026-02-19T02:41:28.213149,High
APP00008490,2023-12-25 01:00:00,0.07317073170731707,560,2026-02-19T02:41:28.213149,Medium
APP00008491,2023-12-25 02:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008492,2023-12-25 02:00:00,0.08333333333333333,556,2026-02-19T02:41:28.213149,Medium
APP00008493,2023-12-25 02:00:00,0.3275862068965517,508,2026-02-19T02:41:28.213149,High
APP00008494,2023-12-25 04:00:00,0.7692307692307693,452,2026-02-19T02:41:28.213149,Very High
APP00008495,2023-12-25 04:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008496,2023-12-25 05:00:00,1.0,-177,2026-02-19T02:41:28.213149,Very High
APP00008497,2023-12-25 06:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008498,2023-12-25 07:00:00,0.17647058823529413,532,2026-02-19T02:41:28.213149,High
APP00008499,2023-12-25 10:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008500,2023-12-25 12:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008501,2023-12-25 13:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008502,2023-12-25 13:00:00,0.7222222222222222,460,2026-02-19T02:41:28.213149,Very High
APP00008503,2023-12-25 15:00:00,1.0,-177,2026-02-19T02:41:28.213149,Very High
APP00008504,2023-12-25 15:00:00,0.08333333333333333,556,2026-02-19T02:41:28.213149,Medium
APP00008505,2023-12-25 16:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008506,2023-12-25 16:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008507,2023-12-25 18:00:00,0.7692307692307693,452,2026-02-19T02:41:28.213149,Very High
APP00008508,2023-12-25 19:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008509,2023-12-25 19:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008510,2023-12-25 22:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008511,2023-12-26 00:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008512,2023-12-26 01:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008513,2023-12-26 02:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008514,2023-12-26 03:00:00,0.17647058823529413,532,2026-02-19T02:41:28.213149,High
APP00008515,2023-12-26 06:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008516,2023-12-26 06:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008517,2023-12-26 07:00:00,0.25,519,2026-02-19T02:41:28.213149,High
APP00008518,2023-12-26 08:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008519,2023-12-26 09:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008520,2023-12-26 09:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008521,2023-12-26 09:00:00,1.0,-177,2026-02-19T02:41:28.213149,Very High
APP00008522,2023-12-26 10:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008523,2023-12-26 11:00:00,0.5909090909090909,477,2026-02-19T02:41:28.213149,Very High
APP00008524,2023-12-26 13:00:00,0.3275862068965517,508,2026-02-19T02:41:28.213149,High
APP00008525,2023-12-26 13:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008526,2023-12-26 14:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008527,2023-12-26 17:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008528,2023-12-26 17:00:00,0.7222222222222222,460,2026-02-19T02:41:28.213149,Very High
APP00008529,2023-12-26 18:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008530,2023-12-26 19:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008531,2023-12-26 20:00:00,0.04081632653061224,578,2026-02-19T02:41:28.213149,Medium
APP00008532,2023-12-26 22:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008533,2023-12-26 22:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008534,2023-12-26 22:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008535,2023-12-26 23:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008536,2023-12-27 01:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008537,2023-12-27 01:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008538,2023-12-27 01:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008539,2023-12-27 01:00:00,0.08333333333333333,556,2026-02-19T02:41:28.213149,Medium
APP00008540,2023-12-27 02:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008541,2023-12-27 03:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008542,2023-12-27 04:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008543,2023-12-27 04:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008544,2023-12-27 09:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008545,2023-12-27 11:00:00,0.04081632653061224,578,2026-02-19T02:41:28.213149,Medium
APP00008546,2023-12-27 12:00:00,0.04081632653061224,578,2026-02-19T02:41:28.213149,Medium
APP00008547,2023-12-27 14:00:00,0.08333333333333333,556,2026-02-19T02:41:28.213149,Medium
APP00008548,2023-12-27 16:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008549,2023-12-27 16:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008550,2023-12-27 17:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008551,2023-12-27 17:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008552,2023-12-27 17:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008553,2023-12-27 18:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008554,2023-12-27 19:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008555,2023-12-27 19:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008556,2023-12-27 19:00:00,0.8695652173913043,432,2026-02-19T02:41:28.213149,Very High
APP00008557,2023-12-27 20:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008558,2023-12-27 22:00:00,0.25,519,2026-02-19T02:41:28.213149,High
APP00008559,2023-12-27 22:00:00,0.04081632653061224,578,2026-02-19T02:41:28.213149,Medium
APP00008560,2023-12-27 23:00:00,0.9830508474576272,370,2026-02-19T02:41:28.213149,Very High
APP00008561,2023-12-28 01:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008562,2023-12-28 01:00:00,0.07317073170731707,560,2026-02-19T02:41:28.213149,Medium
APP00008563,2023-12-28 01:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008564,2023-12-28 02:00:00,0.04081632653061224,578,2026-02-19T02:41:28.213149,Medium
APP00008565,2023-12-28 03:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008566,2023-12-28 05:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008567,2023-12-28 05:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008568,2023-12-28 06:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008569,2023-12-28 07:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008570,2023-12-28 09:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008571,2023-12-28 09:00:00,0.5454545454545454,482,2026-02-19T02:41:28.213149,Very High
APP00008572,2023-12-28 09:00:00,1.0,-177,2026-02-19T02:41:28.213149,Very High
APP00008573,2023-12-28 10:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008574,2023-12-28 11:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008575,2023-12-28 12:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008576,2023-12-28 12:00:00,0.17647058823529413,532,2026-02-19T02:41:28.213149,High
APP00008577,2023-12-28 12:00:00,0.7692307692307693,452,2026-02-19T02:41:28.213149,Very High
APP00008578,2023-12-28 15:00:00,0.3275862068965517,508,2026-02-19T02:41:28.213149,High
APP00008579,2023-12-28 16:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008580,2023-12-28 17:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008581,2023-12-28 17:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008582,2023-12-28 17:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008583,2023-12-28 17:00:00,0.08333333333333333,556,2026-02-19T02:41:28.213149,Medium
APP00008584,2023-12-28 19:00:00,0.5909090909090909,477,2026-02-19T02:41:28.213149,Very High
APP00008585,2023-12-28 21:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008586,2023-12-28 22:00:00,0.04081632653061224,578,2026-02-19T02:41:28.213149,Medium
APP00008587,2023-12-29 02:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008588,2023-12-29 03:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008589,2023-12-29 03:00:00,0.17647058823529413,532,2026-02-19T02:41:28.213149,High
APP00008590,2023-12-29 03:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008591,2023-12-29 04:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008592,2023-12-29 04:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008593,2023-12-29 06:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008594,2023-12-29 07:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008595,2023-12-29 07:00:00,0.17647058823529413,532,2026-02-19T02:41:28.213149,High
APP00008596,2023-12-29 08:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008597,2023-12-29 08:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008598,2023-12-29 12:00:00,0.7692307692307693,452,2026-02-19T02:41:28.213149,Very High
APP00008599,2023-12-29 13:00:00,0.3275862068965517,508,2026-02-19T02:41:28.213149,High
APP00008600,2023-12-29 14:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008601,2023-12-29 17:00:00,0.07317073170731707,560,2026-02-19T02:41:28.213149,Medium
APP00008602,2023-12-29 17:00:00,0.17647058823529413,532,2026-02-19T02:41:28.213149,High
APP00008603,2023-12-29 18:00:00,0.07317073170731707,560,2026-02-19T02:41:28.213149,Medium
APP00008604,2023-12-29 18:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008605,2023-12-29 19:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008606,2023-12-29 19:00:00,0.7692307692307693,452,2026-02-19T02:41:28.213149,Very High
APP00008607,2023-12-29 20:00:00,0.07317073170731707,560,2026-02-19T02:41:28.213149,Medium
APP00008608,2023-12-29 21:00:00,0.04081632653061224,578,2026-02-19T02:41:28.213149,Medium
APP00008609,2023-12-29 21:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008610,2023-12-29 22:00:00,0.23680018419979537,521,2026-02-19T02:41:28.213149,High
APP00008611,2023-12-29 22:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008612,2023-12-29 23:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008613,2023-12-29 23:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008614,2023-12-29 23:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008615,2023-12-29 23:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008616,2023-12-29 23:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008617,2023-12-30 01:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008618,2023-12-30 02:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008619,2023-12-30 02:00:00,1.0,-177,2026-02-19T02:41:28.213149,Very High
APP00008620,2023-12-30 04:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008621,2023-12-30 04:00:00,0.5454545454545454,482,2026-02-19T02:41:28.213149,Very High
APP00008622,2023-12-30 04:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008623,2023-12-30 05:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008624,2023-12-30 06:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008625,2023-12-30 06:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008626,2023-12-30 07:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008627,2023-12-30 09:00:00,0.7222222222222222,460,2026-02-19T02:41:28.213149,Very High
APP00008628,2023-12-30 10:00:00,0.5909090909090909,477,2026-02-19T02:41:28.213149,Very High
APP00008629,2023-12-30 12:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008630,2023-12-30 13:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008631,2023-12-30 13:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008632,2023-12-30 14:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008633,2023-12-30 18:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008634,2023-12-30 22:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008635,2023-12-31 03:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008636,2023-12-31 04:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008637,2023-12-31 05:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008638,2023-12-31 06:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008639,2023-12-31 07:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008640,2023-12-31 09:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008641,2023-12-31 10:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008642,2023-12-31 12:00:00,0.9830508474576272,370,2026-02-19T02:41:28.213149,Very High
APP00008643,2023-12-31 14:00:00,0.17647058823529413,532,2026-02-19T02:41:28.213149,High
APP00008644,2023-12-31 14:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008645,2023-12-31 14:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008646,2023-12-31 16:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008647,2023-12-31 19:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008648,2023-12-31 19:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008649,2023-12-31 21:00:00,0.16666666666666666,534,2026-02-19T02:41:28.213149,High
APP00008650,2023-12-31 23:00:00,0.17647058823529413,532,2026-02-19T02:41:28.213149,High
APP00008651,2023-12-31 23:00:00,1.0,-177,2026-02-19T02:41:28.213149,Very High
APP00008652,2024-01-01 00:00:00,0.4716891697190758,490,2026-02-19T02:41:28.213149,Very High
APP00008653,2024-01-01 01:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008654,2024-01-01 01:00:00,0.8695652173913043,432,2026-02-19T02:41:28.213149,Very High
APP00008655,2024-01-01 02:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008656,2024-01-01 03:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008657,2024-01-01 03:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008658,2024-01-01 05:00:00,0.3275862068965517,508,2026-02-19T02:41:28.213149,High
APP00008659,2024-01-01 06:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008660,2024-01-01 07:00:00,0.3275862068965517,508,2026-02-19T02:41:28.213149,High
APP00008661,2024-01-01 08:00:00,0.07317073170731707,560,2026-02-19T02:41:28.213149,Medium
APP00008662,2024-01-01 10:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008663,2024-01-01 12:00:00,0.7222222222222222,460,2026-02-19T02:41:28.213149,Very High
APP00008664,2024-01-01 12:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008665,2024-01-01 12:00:00,0.17647058823529413,532,2026-02-19T02:41:28.213149,High
APP00008666,2024-01-01 12:00:00,0.07317073170731707,560,2026-02-19T02:41:28.213149,Medium
APP00008667,2024-01-01 13:00:00,0.7222222222222222,460,2026-02-19T02:41:28.213149,Very High
APP00008668,2024-01-01 15:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008669,2024-01-01 17:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008670,2024-01-01 19:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008671,2024-01-01 19:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008672,2024-01-01 21:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008673,2024-01-01 21:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008674,2024-01-01 23:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008675,2024-01-01 23:00:00,0.07317073170731707,560,2026-02-19T02:41:28.213149,Medium
APP00008676,2024-01-01 23:00:00,0.08333333333333333,556,2026-02-19T02:41:28.213149,Medium
APP00008677,2024-01-02 00:00:00,0.16666666666666666,534,2026-02-19T02:41:28.213149,High
APP00008678,2024-01-02 02:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008679,2024-01-02 02:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008680,2024-01-02 02:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008681,2024-01-02 03:00:00,0.08333333333333333,556,2026-02-19T02:41:28.213149,Medium
APP00008682,2024-01-02 05:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008683,2024-01-02 06:00:00,0.08333333333333333,556,2026-02-19T02:41:28.213149,Medium
APP00008684,2024-01-02 06:00:00,0.7692307692307693,452,2026-02-19T02:41:28.213149,Very High
APP00008685,2024-01-02 10:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008686,2024-01-02 10:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008687,2024-01-02 12:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008688,2024-01-02 12:00:00,0.07317073170731707,560,2026-02-19T02:41:28.213149,Medium
APP00008689,2024-01-02 12:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008690,2024-01-02 13:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008691,2024-01-02 14:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008692,2024-01-02 14:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008693,2024-01-02 16:00:00,1.0,-177,2026-02-19T02:41:28.213149,Very High
APP00008694,2024-01-02 16:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008695,2024-01-02 16:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008696,2024-01-02 16:00:00,0.3275862068965517,508,2026-02-19T02:41:28.213149,High
APP00008697,2024-01-02 18:00:00,0.07317073170731707,560,2026-02-19T02:41:28.213149,Medium
APP00008698,2024-01-02 19:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008699,2024-01-02 20:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008700,2024-01-02 21:00:00,0.3275862068965517,508,2026-02-19T02:41:28.213149,High
APP00008701,2024-01-02 23:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008702,2024-01-03 00:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008703,2024-01-03 00:00:00,0.07317073170731707,560,2026-02-19T02:41:28.213149,Medium
APP00008704,2024-01-03 01:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008705,2024-01-03 02:00:00,0.08333333333333333,556,2026-02-19T02:41:28.213149,Medium
APP00008706,2024-01-03 03:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008707,2024-01-03 03:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008708,2024-01-03 03:00:00,0.17647058823529413,532,2026-02-19T02:41:28.213149,High
APP00008709,2024-01-03 03:00:00,0.75,455,2026-02-19T02:41:28.213149,Very High
APP00008710,2024-01-03 04:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008711,2024-01-03 05:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008712,2024-01-03 06:00:00,0.07392054076657853,560,2026-02-19T02:41:28.213149,Medium
APP00008713,2024-01-03 09:00:00,0.07317073170731707,560,2026-02-19T02:41:28.213149,Medium
APP00008714,2024-01-03 09:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008715,2024-01-03 10:00:00,0.5909090909090909,477,2026-02-19T02:41:28.213149,Very High
APP00008716,2024-01-03 11:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008717,2024-01-03 12:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008718,2024-01-03 13:00:00,0.9830508474576272,370,2026-02-19T02:41:28.213149,Very High
APP00008719,2024-01-03 13:00:00,0.3275862068965517,508,2026-02-19T02:41:28.213149,High
APP00008720,2024-01-03 13:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008721,2024-01-03 13:00:00,0.7692307692307693,452,2026-02-19T02:41:28.213149,Very High
APP00008722,2024-01-03 13:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008723,2024-01-03 13:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008724,2024-01-03 13:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008725,2024-01-03 17:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008726,2024-01-03 17:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008727,2024-01-03 17:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008728,2024-01-03 17:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008729,2024-01-03 18:00:00,0.07317073170731707,560,2026-02-19T02:41:28.213149,Medium
APP00008730,2024-01-03 20:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008731,2024-01-03 20:00:00,0.9830508474576272,370,2026-02-19T02:41:28.213149,Very High
APP00008732,2024-01-03 21:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008733,2024-01-03 22:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008734,2024-01-03 23:00:00,0.8695652173913043,432,2026-02-19T02:41:28.213149,Very High
APP00008735,2024-01-03 23:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008736,2024-01-04 00:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008737,2024-01-04 00:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008738,2024-01-04 01:00:00,0.04081632653061224,578,2026-02-19T02:41:28.213149,Medium
APP00008739,2024-01-04 01:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008740,2024-01-04 02:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008741,2024-01-04 02:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008742,2024-01-04 03:00:00,0.08333333333333333,556,2026-02-19T02:41:28.213149,Medium
APP00008743,2024-01-04 05:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008744,2024-01-04 06:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008745,2024-01-04 07:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008746,2024-01-04 08:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008747,2024-01-04 08:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008748,2024-01-04 11:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008749,2024-01-04 12:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008750,2024-01-04 12:00:00,0.3275862068965517,508,2026-02-19T02:41:28.213149,High
APP00008751,2024-01-04 13:00:00,0.04081632653061224,578,2026-02-19T02:41:28.213149,Medium
APP00008752,2024-01-04 14:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008753,2024-01-04 14:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008754,2024-01-04 14:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008755,2024-01-04 17:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008756,2024-01-04 19:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008757,2024-01-04 20:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008758,2024-01-04 20:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008759,2024-01-04 21:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00008760,2024-01-04 22:00:00,0.25,519,2026-02-19T02:41:28.213149,High
